topcreditor,topdebtor,creditor,debtor,amount,risk
org.eclipse.jdt.internal.debug.ui.threadgroups,org.eclipse.jdt.debug.core,JavaThreadEventHandler,IJavaThread,8
org.eclipse.jdt.internal.debug.ui.threadgroups,org.eclipse.jdt.debug.core,JavaThreadEventHandler,IJavaThreadGroup,7
org.eclipse.jdt.internal.debug.ui.threadgroups,org.eclipse.jdt.debug.core,JavaThreadGroupContentProvider,IJavaThreadGroup,4
org.eclipse.jdt.internal.debug.ui.threadgroups,org.eclipse.jdt.debug.core,JavaThreadGroupLabelProvider,IJavaThreadGroup,1
org.eclipse.jdt.internal.debug.ui.threadgroups,org.eclipse.jdt.internal.debug.ui,JavaThreadEventHandler,JDIDebugUIPlugin,3
org.eclipse.jdt.internal.debug.ui.threadgroups,org.eclipse.jdt.internal.debug.ui,JavaThreadEventHandler,JDIDebugUIPreferenceInitializer,1
org.eclipse.jdt.internal.debug.ui.threadgroups,org.eclipse.jdt.internal.debug.ui.monitors,JavaDebugTargetContentProvider,JavaElementContentProvider,2
org.eclipse.jdt.internal.debug.ui.threadgroups,org.eclipse.jdt.internal.debug.ui.monitors,JavaDebugTargetProxy,JavaElementContentProvider,1
org.eclipse.jdt.internal.debug.ui.threadgroups,org.eclipse.jdt.internal.debug.ui.monitors,JavaThreadEventHandler,JavaElementContentProvider,3
org.eclipse.jdt.internal.debug.ui.threadgroups,org.eclipse.jdt.internal.debug.ui.threadgroups,JavaDebugTargetProxy,JavaDebugTargetProxy,1
org.eclipse.jdt.internal.debug.ui.threadgroups,org.eclipse.jdt.internal.debug.ui.threadgroups,JavaDebugTargetProxy,JavaThreadEventHandler,1
org.eclipse.jdt.internal.debug.ui.threadgroups,org.eclipse.jdt.internal.debug.ui.threadgroups,JavaThreadEventHandler,JavaThreadEventHandler,4
org.eclipse.jdt.internal.debug.ui.threadgroups,org.eclipse.jdt.internal.debug.ui.threadgroups,JavaThreadGroupContentProvider,JavaThreadGroupContentProvider,3
org.eclipse.jdt.internal.debug.ui.console,org.eclipse.jdt.debug.core,JavaExceptionHyperLink,IJavaBreakpoint,1
org.eclipse.jdt.internal.debug.ui.console,org.eclipse.jdt.debug.core,JavaExceptionHyperLink,JDIDebugModel,2
org.eclipse.jdt.internal.debug.ui.console,org.eclipse.jdt.internal.debug.core,JavaExceptionHyperLink,JavaDebugUtils,1
org.eclipse.jdt.internal.debug.ui.console,org.eclipse.jdt.internal.debug.ui,AutoFormatSettingAction,JavaDebugImages,2
org.eclipse.jdt.internal.debug.ui.console,org.eclipse.jdt.internal.debug.ui,AutoFormatSettingAction,JDIDebugUIPlugin,1
org.eclipse.jdt.internal.debug.ui.console,org.eclipse.jdt.internal.debug.ui,JavaExceptionHyperLink,BreakpointUtils,2
org.eclipse.jdt.internal.debug.ui.console,org.eclipse.jdt.internal.debug.ui,JavaExceptionHyperLink,JDIDebugUIPlugin,2
org.eclipse.jdt.internal.debug.ui.console,org.eclipse.jdt.internal.debug.ui,JavaNativeStackTraceHyperlink,JDIDebugUIPlugin,1
org.eclipse.jdt.internal.debug.ui.console,org.eclipse.jdt.internal.debug.ui,JavaStackTraceConsoleViewer,JDIDebugUIPlugin,1
org.eclipse.jdt.internal.debug.ui.console,org.eclipse.jdt.internal.debug.ui,JavaStackTraceHyperlink,JDIDebugUIPlugin,10
org.eclipse.jdt.internal.debug.ui.console,org.eclipse.jdt.internal.debug.ui.actions,JavaExceptionHyperLink,JavaBreakpointPropertiesAction,2
org.eclipse.jdt.internal.debug.ui.console,org.eclipse.jdt.internal.debug.ui.breakpoints,JavaExceptionHyperLink,AddExceptionAction,1
org.eclipse.jdt.internal.debug.ui.console,org.eclipse.jdt.internal.debug.ui.console,AutoFormatSettingAction,JavaStackTraceConsoleViewer,1
org.eclipse.jdt.internal.debug.ui.console,org.eclipse.jdt.internal.debug.ui.console,FormatStackTraceActionDelegate,JavaStackTraceConsole,2
org.eclipse.jdt.internal.debug.ui.console,org.eclipse.jdt.internal.debug.ui.console,JavaExceptionConsoleTracker,JavaConsoleTracker,2
org.eclipse.jdt.internal.debug.ui.console,org.eclipse.jdt.internal.debug.ui.console,JavaExceptionHyperLink,JavaExceptionHyperLink,2
org.eclipse.jdt.internal.debug.ui.console,org.eclipse.jdt.internal.debug.ui.console,JavaExceptionHyperLink,JavaStackTraceHyperlink,1
org.eclipse.jdt.internal.debug.ui.console,org.eclipse.jdt.internal.debug.ui.console,JavaNativeConsoleTracker,JavaConsoleTracker,1
org.eclipse.jdt.internal.debug.ui.console,org.eclipse.jdt.internal.debug.ui.console,JavaStackTraceConsole,JavaStackTraceConsole,1
org.eclipse.jdt.internal.debug.ui.console,org.eclipse.jdt.internal.debug.ui.console,JavaStackTraceConsoleFactory,JavaStackTraceConsole,1
org.eclipse.jdt.internal.debug.ui.console,org.eclipse.jdt.internal.debug.ui.console,JavaStackTraceConsoleFactory,JavaStackTraceConsoleFactory,1
org.eclipse.jdt.internal.debug.ui.console,org.eclipse.jdt.internal.debug.ui.console,JavaStackTraceConsoleViewer,JavaStackTraceConsole,1
org.eclipse.jdt.internal.debug.ui.console,org.eclipse.jdt.internal.debug.ui.console,JavaStackTraceHyperlink,JavaStackTraceHyperlink,7
org.eclipse.jdt.internal.debug.ui.console,org.eclipse.jdt.internal.debug.ui.console,JavaStackTracePageParticipant,JavaStackTracePageParticipant,1
org.eclipse.jdt.internal.debug.ui.heapwalking,org.eclipse.jdt.debug.core,AllInstancesActionDelegate,IJavaDebugTarget,1
org.eclipse.jdt.internal.debug.ui.heapwalking,org.eclipse.jdt.debug.core,AllInstancesActionDelegate,IJavaValue,1
org.eclipse.jdt.internal.debug.ui.heapwalking,org.eclipse.jdt.debug.core,AllInstancesActionDelegate,IJavaVariable,1
org.eclipse.jdt.internal.debug.ui.heapwalking,org.eclipse.jdt.internal.debug.core,AllReferencesInViewActionDelegate,HeapWalkingManager,7
org.eclipse.jdt.internal.debug.ui.heapwalking,org.eclipse.jdt.internal.debug.core,AllReferencesInViewActionDelegate,JDIDebugPlugin,2
org.eclipse.jdt.internal.debug.ui.heapwalking,org.eclipse.jdt.internal.debug.core.model,AllInstancesActionDelegate,JDIType,1
org.eclipse.jdt.internal.debug.ui.heapwalking,org.eclipse.jdt.internal.debug.core.model,InstanceCountActionDelegate,JDIReferenceType,1
org.eclipse.jdt.internal.debug.ui.heapwalking,org.eclipse.jdt.internal.debug.core.model,InstanceCountActionDelegate,JDIType,1
org.eclipse.jdt.internal.debug.ui.heapwalking,org.eclipse.jdt.internal.debug.ui,AllInstancesActionDelegate,DebugWorkingCopyManager,1
org.eclipse.jdt.internal.debug.ui.heapwalking,org.eclipse.jdt.internal.debug.ui,AllInstancesActionDelegate,JavaWordFinder,1
org.eclipse.jdt.internal.debug.ui.heapwalking,org.eclipse.jdt.internal.debug.ui,AllInstancesActionDelegate,JDIDebugUIPlugin,5
org.eclipse.jdt.internal.debug.ui.heapwalking,org.eclipse.jdt.internal.debug.ui,AllReferencesActionDelegate,JDIDebugUIPlugin,3
org.eclipse.jdt.internal.debug.ui.heapwalking,org.eclipse.jdt.internal.debug.ui,AllReferencesInViewActionDelegate,JDIDebugUIPlugin,2
org.eclipse.jdt.internal.debug.ui.heapwalking,org.eclipse.jdt.internal.debug.ui,InstanceCountActionDelegate,JDIDebugUIPlugin,1
org.eclipse.jdt.internal.debug.ui.heapwalking,org.eclipse.jdt.internal.debug.ui.actions,AllInstancesActionDelegate,ObjectActionDelegate,3
org.eclipse.jdt.internal.debug.ui.heapwalking,org.eclipse.jdt.internal.debug.ui.actions,AllReferencesActionDelegate,ObjectActionDelegate,3
org.eclipse.jdt.internal.debug.ui.heapwalking,org.eclipse.jdt.ui,AllInstancesActionDelegate,JavaUI,1
org.eclipse.jdt.internal.debug.ui.heapwalking,org.eclipse.jdt.internal.debug.ui.heapwalking,AllInstancesActionDelegate,AllInstancesActionDelegate,26
org.eclipse.jdt.internal.debug.ui.heapwalking,org.eclipse.jdt.internal.debug.ui.heapwalking,AllReferencesActionDelegate,AllReferencesActionDelegate,3
org.eclipse.jdt.internal.debug.ui.heapwalking,org.eclipse.jdt.internal.debug.ui.heapwalking,AllReferencesInViewActionDelegate,AllReferencesInViewActionDelegate,1
org.eclipse.jdt.internal.debug.ui.heapwalking,org.eclipse.jdt.internal.debug.ui.heapwalking,InstanceCountActionDelegate,AllInstancesActionDelegate,3
org.eclipse.jdt.internal.debug.ui.heapwalking,org.eclipse.jdt.internal.debug.ui.heapwalking,InstanceCountActionDelegate,InstanceCountActionDelegate,2
org.eclipse.jdt.internal.debug.ui.snippeteditor,org.eclipse.jdt.internal.debug.ui.snippeteditor,ScrapbookMain,ScrapbookMain,2
org.eclipse.jdt.jeview.properties,org.eclipse.jdt.jeview.properties,ClasspathEntryProperties,GenericProperty,7
org.eclipse.jdt.jeview.properties,org.eclipse.jdt.jeview.properties,JavaElementProperties,JavaElementProperties,93
org.eclipse.jdt.jeview.properties,org.eclipse.jdt.jeview.properties,JavaElementProperties,Property,7
org.eclipse.jdt.jeview.properties,org.eclipse.jdt.jeview.properties,MarkerProperties,AttributeDescriptor,1
org.eclipse.jdt.jeview.properties,org.eclipse.jdt.jeview.properties,MarkerProperties,MarkerProperties,1
org.eclipse.jdt.jeview.properties,org.eclipse.jdt.jeview.properties,MemberValuePairProperties,MemberValuePairProperties,1
org.eclipse.jdt.jeview.properties,org.eclipse.jdt.jeview.properties,ProblemIdAttributeDescriptor,ProblemIdAttributeDescriptor,2
org.eclipse.jdt.jeview.properties,org.eclipse.jdt.jeview,ClasspathEntryProperties,JEViewPlugin,1
org.eclipse.jdt.jeview.properties,org.eclipse.jdt.jeview,JavaElementProperties,JEViewPlugin,1
org.eclipse.jdt.jeview,org.eclipse.jdt.ui,EditorUtility,IWorkingCopyManager,1
org.eclipse.jdt.jeview,org.eclipse.jdt.ui,EditorUtility,JavaUI,1
org.eclipse.jdt.jeview,org.eclipse.jdt.jeview,EditorUtility,EditorUtility,2
org.eclipse.jdt.jeview,org.eclipse.jdt.jeview,EditorUtility,JEViewPlugin,1
org.eclipse.jdt.jeview,org.eclipse.jdt.jeview,JEViewPlugin,JEViewPlugin,12
org.eclipse.jdt.jeview.views,org.eclipse.jdt.ui,JavaElement,JavaElementLabels,1
org.eclipse.jdt.jeview.views,org.eclipse.jdt.ui,JavaElementView,JavaElementLabelProvider,2
org.eclipse.jdt.jeview.views,org.eclipse.jdt.ui,JEViewLabelProvider,JavaElementLabelProvider,4
org.eclipse.jdt.jeview.views,org.eclipse.jdt.jeview,JavaElementView,JEViewPlugin,4
org.eclipse.jdt.jeview.views,org.eclipse.jdt.jeview,TreeCopyAction,JEViewPlugin,1
org.eclipse.jdt.jeview.views,org.eclipse.jdt.jeview.views,Error,JEAttribute,2
org.eclipse.jdt.jeview.views,org.eclipse.jdt.jeview.views,JavaElement,JavaElement,19
org.eclipse.jdt.jeview.views,org.eclipse.jdt.jeview.views,JavaElement,JEAttribute,2
org.eclipse.jdt.jeview.views,org.eclipse.jdt.jeview.views,JavaElement,JEClasspathEntry,2
org.eclipse.jdt.jeview.views,org.eclipse.jdt.jeview.views,JavaElement,JEResource,4
org.eclipse.jdt.jeview.views,org.eclipse.jdt.jeview.views,JavaElementChildrenProperty,JavaElementChildrenProperty,3
org.eclipse.jdt.jeview.views,org.eclipse.jdt.jeview.views,JavaElementChildrenProperty,JEAttribute,2
org.eclipse.jdt.jeview.views,org.eclipse.jdt.jeview.views,JavaElementProperty,JavaElementProperty,2
org.eclipse.jdt.jeview.views,org.eclipse.jdt.jeview.views,JavaElementProperty,JEAttribute,2
org.eclipse.jdt.jeview.views,org.eclipse.jdt.jeview.views,JavaElementView,JavaElement,2
org.eclipse.jdt.jeview.views,org.eclipse.jdt.jeview.views,JavaElementView,JavaElementView,23
org.eclipse.jdt.jeview.views,org.eclipse.jdt.jeview.views,JavaElementView,JEResource,1
org.eclipse.jdt.jeview.views,org.eclipse.jdt.jeview.views,JEClasspathEntry,JEAttribute,2
org.eclipse.jdt.jeview.views,org.eclipse.jdt.jeview.views,JEClasspathEntry,JEClasspathEntry,2
org.eclipse.jdt.jeview.views,org.eclipse.jdt.jeview.views,JEJarEntryResource,JEAttribute,2
org.eclipse.jdt.jeview.views,org.eclipse.jdt.jeview.views,JEMarker,JEAttribute,2
org.eclipse.jdt.jeview.views,org.eclipse.jdt.jeview.views,JEMarker,JEMarker,1
org.eclipse.jdt.jeview.views,org.eclipse.jdt.jeview.views,JEMemberValuePair,JEAttribute,2
org.eclipse.jdt.jeview.views,org.eclipse.jdt.jeview.views,JEMemberValuePair,JEMemberValuePair,2
org.eclipse.jdt.jeview.views,org.eclipse.jdt.jeview.views,JEResource,JEAttribute,2
org.eclipse.jdt.jeview.views,org.eclipse.jdt.jeview.views,JEResource,JEResource,1
org.eclipse.jdt.jeview.views,org.eclipse.jdt.jeview.views,JERoot,JEAttribute,1
org.eclipse.jdt.jeview.views,org.eclipse.jdt.jeview.views,JERoot,Mapper,1
org.eclipse.jdt.jeview.views,org.eclipse.jdt.jeview.views,JEViewContentProvider,JEAttribute,4
org.eclipse.jdt.jeview.views,org.eclipse.jdt.jeview.views,JEViewLabelProvider,JavaElement,1
org.eclipse.jdt.jeview.views,org.eclipse.jdt.jeview.views,JEViewLabelProvider,JEAttribute,1
org.eclipse.jdt.jeview.views,org.eclipse.jdt.jeview.views,JEViewLabelProvider,JEJarEntryResource,1
org.eclipse.jdt.jeview.views,org.eclipse.jdt.jeview.views,JEViewLabelProvider,JEMarker,1
org.eclipse.jdt.jeview.views,org.eclipse.jdt.jeview.views,JEViewLabelProvider,JEResource,1
org.eclipse.jdt.jeview.views,org.eclipse.jdt.jeview.views,JEViewSelectionProvider,JavaElement,1
org.eclipse.jdt.jeview.views,org.eclipse.jdt.jeview.views,JEViewSelectionProvider,JEAttribute,1
org.eclipse.jdt.jeview.views,org.eclipse.jdt.jeview.views,JEViewSelectionProvider,JEResource,1
org.eclipse.jdt.jeview.views,org.eclipse.jdt.jeview.views,JEViewSelectionProvider,JEViewSelectionProvider,1
org.eclipse.jdt.jeview.views,org.eclipse.jdt.jeview.views,Mapper,Mapper,2
org.eclipse.jdt.jeview.views,org.eclipse.jdt.jeview.views,Null,JEAttribute,2
org.eclipse.jdt.jeview.views,org.eclipse.jdt.jeview.views,TreeCopyAction,TreeCopyAction,3
org.eclipse.jdt.jeview.views,org.eclipse.jdt.jeview.views,TreeCopyAction,TreeObject,6
org.eclipse.jdt.jeview.views,org.eclipse.jdt.jeview.views,TreeObject,TreeObject,3
org.eclipse.jdt.internal.junit.launcher,org.eclipse.jdt.ui,PackageRenderer,JavaElementLabelProvider,3
org.eclipse.jdt.internal.junit.launcher,org.eclipse.jdt.internal.junit.launcher,AssertionVMArg,AssertionVMArg,4
org.eclipse.jdt.internal.junit.launcher,org.eclipse.jdt.internal.junit.launcher,JUnitTabGroup,AssertionVMArg,1
org.eclipse.jdt.internal.junit.launcher,org.eclipse.jdt.internal.junit.launcher,LaunchErrorStatusHandler,LaunchErrorStatusHandler,1
org.eclipse.jdt.internal.junit.wizards,org.eclipse.jdt.ui.wizards,NewTestCaseCreationWizard,NewContainerWizardPage,1
org.eclipse.jdt.internal.junit.wizards,org.eclipse.jdt.ui.wizards,NewTestCaseCreationWizard,NewTypeWizardPage,2
org.eclipse.jdt.internal.junit.wizards,org.eclipse.jdt.ui.wizards,NewTestSuiteCreationWizard,NewTypeWizardPage,5
org.eclipse.jdt.internal.junit.wizards,org.eclipse.jdt.internal.ui.javaeditor,NewTestSuiteCreationWizard,EditorUtility,1
org.eclipse.jdt.internal.junit.wizards,org.eclipse.jdt.ui.text.java,ClasspathFixLabelProvider,ClasspathFixProposal,2
org.eclipse.jdt.internal.junit.wizards,org.eclipse.jdt.ui.text.java,NewTestCaseCreationWizard,ClasspathFixProcessor,1
org.eclipse.jdt.internal.junit.wizards,org.eclipse.jdt.internal.junit.wizards,ClasspathFixSelectionDialog,ClasspathFixSelectionDialog,4
org.eclipse.jdt.internal.junit.wizards,org.eclipse.jdt.internal.junit.wizards,JUnitWizard,JUnitWizard,1
org.eclipse.jdt.internal.junit.wizards,org.eclipse.jdt.internal.junit.wizards,MethodStubsSelectionButtonGroup,MethodStubsSelectionButtonGroup,21
org.eclipse.jdt.internal.junit.wizards,org.eclipse.jdt.internal.junit.wizards,MethodStubsSelectionButtonGroup,SelectionButtonGroupListener,1
org.eclipse.jdt.internal.junit.wizards,org.eclipse.jdt.internal.junit.wizards,NewTestCaseCreationWizard,ClasspathFixSelectionDialog,1
org.eclipse.jdt.internal.junit.wizards,org.eclipse.jdt.internal.junit.wizards,NewTestCaseCreationWizard,JUnitWizard,5
org.eclipse.jdt.internal.junit.wizards,org.eclipse.jdt.internal.junit.wizards,NewTestCaseCreationWizard,NewTestCaseCreationWizard,2
org.eclipse.jdt.internal.junit.wizards,org.eclipse.jdt.internal.junit.wizards,NewTestSuiteCreationWizard,JUnitWizard,5
org.eclipse.jdt.internal.junit.wizards,org.eclipse.jdt.internal.junit.wizards,NewTestSuiteCreationWizard,NewTestSuiteCreationWizard,3
org.eclipse.jdt.internal.junit.wizards,org.eclipse.jdt.internal.junit.wizards,NewTestSuiteCreationWizard,UpdateTestSuite,1
org.eclipse.jdt.internal.junit.wizards,org.eclipse.jdt.internal.junit.wizards,SuiteClassesContentProvider,SuiteClassesContentProvider,2
org.eclipse.jdt.internal.junit.wizards,org.eclipse.jdt.internal.junit.wizards,UpdateAllTestsValidator,UpdateAllTestsValidator,1
org.eclipse.jdt.internal.junit.wizards,org.eclipse.jdt.internal.junit.wizards,UpdateTestSuite,SuiteClassesContentProvider,1
org.eclipse.jdt.internal.junit.wizards,org.eclipse.jdt.internal.junit.wizards,UpdateTestSuite,TestSuiteClassListRange,2
org.eclipse.jdt.internal.junit.wizards,org.eclipse.jdt.internal.junit.wizards,UpdateTestSuite,UpdateTestSuite,12
org.eclipse.jdt.internal.junit.wizards,org.eclipse.jdt.internal.junit.util,JUnitWizard,ExceptionHandler,1
org.eclipse.jdt.internal.junit.wizards,org.eclipse.jdt.internal.junit.util,MethodStubsSelectionButtonGroup,LayoutUtil,1
org.eclipse.jdt.internal.junit.wizards,org.eclipse.jdt.internal.junit.util,UpdateTestSuite,CheckedTableSelectionDialog,4
org.eclipse.jdt.internal.junit.wizards,org.eclipse.jdt.internal.junit.util,UpdateTestSuite,JUnitStubUtility,2
org.eclipse.jdt.internal.junit.wizards,org.eclipse.jdt.internal.junit.util,UpdateTestSuite,Resources,2
org.eclipse.jdt.internal.junit.wizards,org.eclipse.jdt.internal.junit.ui,JUnitWizard,JUnitPlugin,2
org.eclipse.jdt.internal.junit.wizards,org.eclipse.jdt.internal.junit.ui,NewTestCaseCreationWizard,JUnitPlugin,1
org.eclipse.jdt.internal.junit.wizards,org.eclipse.jdt.internal.junit.ui,NewTestSuiteCreationWizard,JUnitPlugin,3
org.eclipse.jdt.internal.junit.wizards,org.eclipse.jdt.internal.junit.ui,SuiteClassesContentProvider,JUnitPlugin,1
org.eclipse.jdt.internal.junit.wizards,org.eclipse.jdt.internal.junit.ui,UpdateTestSuite,JUnitPlugin,3
org.eclipse.jdt.internal.junit.wizards,org.eclipse.jdt.internal.junit,NewTestSuiteCreationWizard,BasicElementLabels,1
org.eclipse.jdt.internal.junit.wizards,org.eclipse.jdt.internal.junit,NewTestSuiteCreationWizard,Messages,2
org.eclipse.jdt.internal.junit.wizards,org.eclipse.jdt.internal.junit,UpdateAllTestsValidator,Messages,2
org.eclipse.jdt.internal.junit.wizards,org.eclipse.jdt.internal.junit,UpdateTestSuite,Messages,1
org.eclipse.jdt.internal.junit.wizards,org.eclipse.jdt.junit.wizards,NewTestCaseCreationWizard,NewTestCaseWizardPageOne,2
org.eclipse.jdt.internal.junit.wizards,org.eclipse.jdt.junit.wizards,NewTestSuiteCreationWizard,NewTestSuiteWizardPage,2
org.eclipse.jdt.internal.junit.wizards,org.eclipse.jdt.internal.junit.launcher,SuiteClassesContentProvider,JUnit3TestFinder,1
org.eclipse.jdt.internal.junit.wizards,org.eclipse.jdt.internal.junit.launcher,SuiteClassesContentProvider,JUnit4TestFinder,1
org.eclipse.jdt.internal.junit.util,org.eclipse.jdt.ui.wizards,JUnitStubUtility,ImportsManager,1
org.eclipse.jdt.internal.junit.util,org.eclipse.jdt.ui,GenStubSettings,PreferenceConstants,2
org.eclipse.jdt.internal.junit.util,org.eclipse.jdt.ui,JUnitStubUtility,CodeGeneration,3
org.eclipse.jdt.internal.junit.util,org.eclipse.jdt.internal.junit.util,CheckedTableSelectionDialog,CheckedTableSelectionDialog,4
org.eclipse.jdt.internal.junit.util,org.eclipse.jdt.internal.junit.util,ExceptionHandler,ExceptionHandler,7
org.eclipse.jdt.internal.junit.util,org.eclipse.jdt.internal.junit.util,JUnitStubUtility,JUnitStubUtility,8
org.eclipse.jdt.internal.junit.util,org.eclipse.jdt.internal.junit.util,LayoutUtil,LayoutUtil,1
org.eclipse.jdt.internal.junit.util,org.eclipse.jdt.internal.junit.util,Resources,JUnitStatus,1
org.eclipse.jdt.internal.junit.util,org.eclipse.jdt.internal.junit.util,Resources,Resources,6
org.eclipse.jdt.internal.junit.util,org.eclipse.jdt.internal.junit.ui,ExceptionHandler,JUnitPlugin,3
org.eclipse.jdt.internal.junit.util,org.eclipse.jdt.internal.junit.ui,Resources,JUnitPlugin,1
org.eclipse.jdt.internal.junit.util,org.eclipse.jdt.internal.junit,Resources,BasicElementLabels,2
org.eclipse.jdt.internal.junit.util,org.eclipse.jdt.internal.junit,Resources,Messages,2
org.eclipse.jdt.internal.junit.util,org.eclipse.jdt.internal.junit.util,JUnitStubUtility,CoreTestSearchEngine,2
org.eclipse.jdt.internal.junit.util,org.eclipse.jdt.internal.corext.util,JUnitStubUtility,JavaModelUtil,1
org.eclipse.jdt.internal.junit.ui,org.eclipse.jdt.internal.ui.util,JUnitPreferencePage,SWTUtil,6
org.eclipse.jdt.internal.junit.ui,org.eclipse.jdt.internal.ui.util,JUnitPreferencePage,TableLayoutComposite,1
org.eclipse.jdt.internal.junit.ui,org.eclipse.jdt.internal.ui,CopyFailureListAction,JavaPlugin,1
org.eclipse.jdt.internal.junit.ui,org.eclipse.jdt.ui,AddAssertProposal,CodeStyleConfiguration,1
org.eclipse.jdt.internal.junit.ui,org.eclipse.jdt.ui,AddAssertProposal,ISharedImages,1
org.eclipse.jdt.internal.junit.ui,org.eclipse.jdt.ui,AddAssertProposal,JavaUI,1
org.eclipse.jdt.internal.junit.ui,org.eclipse.jdt.ui,GotoReferencedTestAction,JavaElementLabels,1
org.eclipse.jdt.internal.junit.ui,org.eclipse.jdt.ui,GotoReferencedTestAction,JavaUI,2
org.eclipse.jdt.internal.junit.ui,org.eclipse.jdt.ui,JUnitAddLibraryProposal,ISharedImages,1
org.eclipse.jdt.internal.junit.ui,org.eclipse.jdt.ui,JUnitAddLibraryProposal,JavaUI,1
org.eclipse.jdt.internal.junit.ui,org.eclipse.jdt.ui,JUnitClasspathFixProposal,ISharedImages,1
org.eclipse.jdt.internal.junit.ui,org.eclipse.jdt.ui,JUnitClasspathFixProposal,JavaUI,1
org.eclipse.jdt.internal.junit.ui,org.eclipse.jdt.ui,JUnitPreferencePage,JavaUI,2
org.eclipse.jdt.internal.junit.ui,org.eclipse.jdt.ui,JUnitQuickFixProcessor,CodeStyleConfiguration,1
org.eclipse.jdt.internal.junit.ui,org.eclipse.jdt.ui,OpenEditorAction,JavaUI,1
org.eclipse.jdt.internal.junit.ui,org.eclipse.jdt.ui,TestMethodSelectionDialog,JavaElementLabels,1
org.eclipse.jdt.internal.junit.ui,org.eclipse.jdt.ui.text.java,JUnitAddLibraryProposal,IInvocationContext,5
org.eclipse.jdt.internal.junit.ui,org.eclipse.jdt.ui.text.java,JUnitClasspathFixCorrectionProposal,ClasspathFixProposal,5
org.eclipse.jdt.internal.junit.ui,org.eclipse.jdt.ui.text.java,JUnitClasspathFixProposal,ClasspathFixProposal,1
org.eclipse.jdt.internal.junit.ui,org.eclipse.jdt.ui.text.java,JUnitQuickFixProcessor,ClasspathFixProcessor,1
org.eclipse.jdt.internal.junit.ui,org.eclipse.jdt.ui.text.java,JUnitQuickFixProcessor,IInvocationContext,7
org.eclipse.jdt.internal.junit.ui,org.eclipse.jdt.ui.text.java,JUnitQuickFixProcessor,IProblemLocation,5
org.eclipse.jdt.internal.junit.ui,org.eclipse.jdt.internal.ui.viewsupport,TestRunnerViewPart,ViewHistory,1
org.eclipse.jdt.internal.junit.ui,org.eclipse.jdt.internal.ui.viewsupport,TestViewer,SelectionProviderMediator,6
org.eclipse.jdt.internal.junit.ui,org.eclipse.jdt.internal.junit.launcher,JUnitPreferencePage,AssertionVMArg,2
org.eclipse.jdt.internal.junit.ui,org.eclipse.jdt.internal.junit.util,JUnitClasspathFixCorrectionProposal,ExceptionHandler,1
org.eclipse.jdt.internal.junit.ui,org.eclipse.jdt.internal.junit.util,JUnitClasspathFixProcessor,JUnitStubUtility,1
org.eclipse.jdt.internal.junit.ui,org.eclipse.jdt.internal.junit.util,JUnitPreferencePage,ExceptionHandler,1
org.eclipse.jdt.internal.junit.ui,org.eclipse.jdt.internal.junit.util,JUnitPreferencePage,LayoutUtil,2
org.eclipse.jdt.internal.junit.ui,org.eclipse.jdt.internal.junit.util,JUnitQuickFixProcessor,JUnitStubUtility,1
org.eclipse.jdt.internal.junit.ui,org.eclipse.jdt.internal.junit.util,JUnitViewEditorLauncher,ExceptionHandler,1
org.eclipse.jdt.internal.junit.ui,org.eclipse.jdt.internal.junit.ui,ActivateOnErrorAction,ActivateOnErrorAction,1
org.eclipse.jdt.internal.junit.ui,org.eclipse.jdt.internal.junit.ui,ActivateOnErrorAction,TestRunnerViewPart,1
org.eclipse.jdt.internal.junit.ui,org.eclipse.jdt.internal.junit.ui,ClearAction,ClearAction,1
org.eclipse.jdt.internal.junit.ui,org.eclipse.jdt.internal.junit.ui,ClearAction,RunnerViewHistory,1
org.eclipse.jdt.internal.junit.ui,org.eclipse.jdt.internal.junit.ui,CompareResultDialog,CompareResultDialog,6
org.eclipse.jdt.internal.junit.ui,org.eclipse.jdt.internal.junit.ui,CompareResultDialog,JUnitPlugin,2
org.eclipse.jdt.internal.junit.ui,org.eclipse.jdt.internal.junit.ui,CompareResultsAction,CompareResultDialog,2
org.eclipse.jdt.internal.junit.ui,org.eclipse.jdt.internal.junit.ui,CompareResultsAction,FailureTrace,2
org.eclipse.jdt.internal.junit.ui,org.eclipse.jdt.internal.junit.ui,CompareResultsAction,JUnitPlugin,3
org.eclipse.jdt.internal.junit.ui,org.eclipse.jdt.internal.junit.ui,CopyFailureListAction,CopyFailureListAction,2
org.eclipse.jdt.internal.junit.ui,org.eclipse.jdt.internal.junit.ui,CopyFailureListAction,TestRunnerViewPart,1
org.eclipse.jdt.internal.junit.ui,org.eclipse.jdt.internal.junit.ui,CounterPanel,CounterPanel,6
org.eclipse.jdt.internal.junit.ui,org.eclipse.jdt.internal.junit.ui,DirtyListener,DirtyListener,2
org.eclipse.jdt.internal.junit.ui,org.eclipse.jdt.internal.junit.ui,DirtyListener,TestRunnerViewPart,3
org.eclipse.jdt.internal.junit.ui,org.eclipse.jdt.internal.junit.ui,EnableStackFilterAction,FailureTrace,1
org.eclipse.jdt.internal.junit.ui,org.eclipse.jdt.internal.junit.ui,EnableStackFilterAction,JUnitPlugin,3
org.eclipse.jdt.internal.junit.ui,org.eclipse.jdt.internal.junit.ui,ExportTestRunSessionAction,ExportTestRunSessionAction,1
org.eclipse.jdt.internal.junit.ui,org.eclipse.jdt.internal.junit.ui,ExportTestRunSessionAction,JUnitPlugin,2
